,County,2010 Median Rent Price,2011 Median Rent Price,2012 Median Rent Price,2013 Median Rent Price,2014 Median Rent Price,2015 Median Rent Price,2016 Median Rent Price,2011 Rent Difference,2012 Rent Difference,2013 Rent Difference,2014 Rent Difference,2015 Rent Difference,2016 Rent Difference,2011 Rent Percent Change,2012 Rent Percent Change,2013 Rent Percent Change,2014 Rent Percent Change,2015 Rent Percent Change,2016 Rent Percent Change
1493,131,974,902,791,798,971,945,924,-72,-111,7,173,-26,-21,-7.392197125,-12.3059867,0.884955752,21.67919799,-2.677651905,-2.222222222
1494,956,1186,1236,1279,1306,1183,1154,1140,50,43,27,-123,-29,-14,4.215851602,3.478964401,2.111024238,-9.418070444,-2.451394759,-1.213171577
1495,1704,1089,891,888,879,889,924,900,-198,-3,-9,10,35,-24,-18.18181818,-0.336700337,-1.013513514,1.137656428,3.937007874,-2.597402597
1496,1603,1111,1085,1104,1176,1198,1259,1278,-26,19,72,22,61,19,-2.340234023,1.751152074,6.52173913,1.870748299,5.091819699,1.509134234
1497,209,1351,1257,1325,1355,1386,1467,1557,-94,68,30,31,81,90,-6.95780903,5.409705648,2.264150943,2.287822878,5.844155844,6.134969325
1498,2933,1116,1080,1064,1207,1170,1230,1164,-36,-16,143,-37,60,-66,-3.225806452,-1.481481481,13.43984962,-3.065451533,5.128205128,-5.365853659
1499,2130,959,897,883,892,917,929,967,-62,-14,9,25,12,38,-6.465067779,-1.560758082,1.019252548,2.802690583,1.308615049,4.090419806
1500,448,799,811,852,894,912,885,892,12,41,42,18,-27,7,1.501877347,5.055487053,4.929577465,2.013422819,-2.960526316,0.790960452
1501,1765,1062,995,973,1026,1072,1079,1127,-67,-22,53,46,7,48,-6.308851224,-2.211055276,5.447070915,4.483430799,0.652985075,4.448563485
1502,1787,885,881,913,905,937,956,961,-4,32,-8,32,19,5,-0.451977401,3.632236095,-0.876232202,3.535911602,2.027748132,0.523012552
1503,1484,1254,1252,1262,1266,1159,1115,1079,-2,10,4,-107,-44,-36,-0.159489633,0.798722045,0.316957211,-8.451816746,-3.796376186,-3.228699552
1504,1360,949,928,778,893,906,946,1000,-21,-150,115,13,40,54,-2.212855638,-16.1637931,14.781491,1.455767077,4.415011038,5.708245243
1505,1692,1037,951,936,1017,1039,1085,1114,-86,-15,81,22,46,29,-8.293153327,-1.577287066,8.653846154,2.163225172,4.427333975,2.67281106
1506,1322,928,851,879,885,866,887,849,-77,28,6,-19,21,-38,-8.297413793,3.290246769,0.682593857,-2.146892655,2.424942263,-4.28410372
1507,380,1200,1258,1200,1198,1202,1202,1197,58,-58,-2,4,0,-5,4.833333333,-4.610492846,-0.166666667,0.333889816,0,-0.415973378
1508,2310,997,1035,1002,1081,1049,1093,999,38,-33,79,-32,44,-94,3.811434303,-3.188405797,7.884231537,-2.960222017,4.194470925,-8.600182983
1509,2128,970,943,951,965,962,994,1043,-27,8,14,-3,32,49,-2.783505155,0.84835631,1.472134595,-0.310880829,3.326403326,4.929577465
1510,2538,920,890,898,887,889,891,940,-30,8,-11,2,2,49,-3.260869565,0.898876404,-1.224944321,0.225479143,0.224971879,5.499438833
1511,1180,1657,1608,1573,1645,1674,1666,1665,-49,-35,72,29,-8,-1,-2.957151479,-2.176616915,4.577240941,1.762917933,-0.477897252,-0.06002401
1512,716,848,865,879,855,895,925,945,17,14,-24,40,30,20,2.004716981,1.61849711,-2.730375427,4.678362573,3.351955307,2.162162162
1513,1013,1476,1514,1536,1525,1516,1542,1521,38,22,-11,-9,26,-21,2.574525745,1.453104359,-0.716145833,-0.590163934,1.715039578,-1.361867704
1514,226,1874,2085,2123,2175,2335,2385,2463,211,38,52,160,50,78,11.25933831,1.822541966,2.449364107,7.356321839,2.141327623,3.270440252
1515,1200,1300,1368,1420,1487,1612,1645,1661,68,52,67,125,33,16,5.230769231,3.801169591,4.718309859,8.406186954,2.047146402,0.972644377
1516,341,1278,1356,1413,1464,1532,1604,1674,78,57,51,68,72,70,6.103286385,4.203539823,3.609341826,4.644808743,4.699738903,4.364089776
1517,1585,1252,1227,1264,1340,1400,1529,1541,-25,37,76,60,129,12,-1.996805112,3.015484923,6.012658228,4.47761194,9.214285714,0.784826684
1518,831,1200,1218,1254,1294,1284,1353,1343,18,36,40,-10,69,-10,1.5,2.955665025,3.189792663,-0.772797527,5.373831776,-0.7390983
1519,329,1340,1316,1338,1386,1404,1412,1379,-24,22,48,18,8,-33,-1.791044776,1.671732523,3.587443946,1.298701299,0.56980057,-2.337110482
1520,2899,864,867,899,898,904,938,866,3,32,-1,6,34,-72,0.347222222,3.69088812,-0.111234705,0.668151448,3.761061947,-7.675906183
1521,1062,1002,895,930,940,865,986,901,-107,35,10,-75,121,-85,-10.67864271,3.910614525,1.075268817,-7.978723404,13.98843931,-8.620689655
1522,580,1053,1097,1151,1159,1198,1234,1163,44,54,8,39,36,-71,4.178537512,4.922515953,0.695047785,3.364969802,3.005008347,-5.753646677
1523,534,1331,1286,1159,1232,1330,1278,1269,-45,-127,73,98,-52,-9,-3.380916604,-9.875583204,6.298533218,7.954545455,-3.909774436,-0.704225352
1524,680,960,953,887,951,932,954,1009,-7,-66,64,-19,22,55,-0.729166667,-6.925498426,7.215332582,-1.997896951,2.360515021,5.765199161
1525,315,1100,1025,936,1187,1118,1183,1117,-75,-89,251,-69,65,-66,-6.818181818,-8.682926829,26.81623932,-5.812973884,5.813953488,-5.579036348
1526,1595,1247,1199,1195,1227,1221,1275,1265,-48,-4,32,-6,54,-10,-3.849238172,-0.333611343,2.677824268,-0.488997555,4.422604423,-0.784313725
1527,458,710,908,937,953,929,918,945,198,29,16,-24,-11,27,27.88732394,3.193832599,1.707577375,-2.518363064,-1.184068891,2.941176471
1528,415,937,885,923,982,953,944,900,-52,38,59,-29,-9,-44,-5.549626467,4.293785311,6.39219935,-2.953156823,-0.944386149,-4.661016949
1529,1626,1309,1283,1311,1310,1222,1299,1289,-26,28,-1,-88,77,-10,-1.986249045,2.182385035,-0.076277651,-6.717557252,6.301145663,-0.769822941
1530,1800,1516,1800,1517,1495,1484,1523,1570,284,-283,-22,-11,39,47,18.73350923,-15.72222222,-1.450230719,-0.735785953,2.628032345,3.086014445
1531,924,879,792,840,854,853,948,900,-87,48,14,-1,95,-48,-9.897610922,6.060606061,1.666666667,-0.117096019,11.13716295,-5.063291139
1532,51,1473,1472,1407,1502,1496,1554,1667,-1,-65,95,-6,58,113,-0.067888663,-4.41576087,6.751954513,-0.399467377,3.877005348,7.271557272
1533,581,1413,1459,1228,1445,1451,1222,1317,46,-231,217,6,-229,95,3.255484784,-15.83276217,17.67100977,0.415224913,-15.78221916,7.774140753
1534,2229,902,918,906,910,900,889,886,16,-12,4,-10,-11,-3,1.77383592,-1.307189542,0.441501104,-1.098901099,-1.222222222,-0.337457818
1535,316,1240,1290,1317,1361,1328,1367,1463,50,27,44,-33,39,96,4.032258065,2.093023256,3.340926348,-2.42468773,2.936746988,7.022677396
1536,1878,661,754,749,754,777,791,791,93,-5,5,23,14,0,14.06959153,-0.663129973,0.667556742,3.050397878,1.801801802,0
1537,2221,783,821,847,895,852,941,907,38,26,48,-43,89,-34,4.853128991,3.166869671,5.667060213,-4.804469274,10.44600939,-3.613177471
1538,1284,718,728,744,805,799,847,849,10,16,61,-6,48,2,1.39275766,2.197802198,8.198924731,-0.745341615,6.007509387,0.236127509
1539,797,1054,1076,1024,1059,1038,1060,1029,22,-52,35,-21,22,-31,2.087286528,-4.832713755,3.41796875,-1.983002833,2.119460501,-2.924528302
1540,179,1097,1024,1019,1019,1084,1105,1139,-73,-5,0,65,21,34,-6.654512306,-0.48828125,0,6.378802748,1.937269373,3.076923077
1541,374,1106,1135,1196,1219,1287,1366,1478,29,61,23,68,79,112,2.622061483,5.374449339,1.923076923,5.578342904,6.138306138,8.199121523
1542,950,935,1018,1001,1089,995,1086,1098,83,-17,88,-94,91,12,8.877005348,-1.669941061,8.791208791,-8.631772268,9.145728643,1.104972376
1543,199,1011,1078,1143,1225,1283,1397,1439,67,65,82,58,114,42,6.627101879,6.029684601,7.174103237,4.734693878,8.885424786,3.006442377
1544,891,750,770,813,873,811,811,800,20,43,60,-62,0,-11,2.666666667,5.584415584,7.380073801,-7.101947308,0,-1.356350185
1545,2534,1176,1130,1153,1148,1194,1168,1109,-46,23,-5,46,-26,-59,-3.911564626,2.03539823,-0.433651344,4.006968641,-2.177554439,-5.051369863
1546,210,1643,1541,1569,1586,1670,1744,1917,-102,28,17,84,74,173,-6.208155813,1.817001947,1.08349267,5.296343001,4.431137725,9.919724771
1547,110,1200,1205,1213,1235,1262,1296,1281,5,8,22,27,34,-15,0.416666667,0.663900415,1.813685078,2.186234818,2.694136292,-1.157407407
1548,189,1279,1148,1248,1199,1348,1301,1274,-131,100,-49,149,-47,-27,-10.24237686,8.710801394,-3.926282051,12.42702252,-3.486646884,-2.075326672
1549,494,1709,1705,1662,1702,1709,1694,1716,-4,-43,40,7,-15,22,-0.234055003,-2.521994135,2.406738869,0.411280846,-0.877706261,1.298701299
1550,467,1276,1264,1198,1222,1252,1266,1333,-12,-66,24,30,14,67,-0.940438871,-5.221518987,2.003338898,2.454991817,1.118210863,5.292259084
1551,217,971,934,922,972,939,899,894,-37,-12,50,-33,-40,-5,-3.810504634,-1.284796574,5.422993492,-3.395061728,-4.259850905,-0.556173526
1552,1203,,,999,1116,1152,1204,1316,,,117,36,52,112,,,11.71171171,3.225806452,4.513888889,9.302325581
1553,1452,,,1241,1262,1272,1179,1156,,,21,10,-93,-23,,,1.692183723,0.792393027,-7.311320755,-1.950805768
1554,1711,,,876,1090,991,913,928,,,214,-99,-78,15,,,24.42922374,-9.082568807,-7.870837538,1.642935378
1555,730,,,1419,1391,1437,1647,1535,,,-28,46,210,-112,,,-1.973220578,3.3069734,14.61377871,-6.800242866
1556,1652,,,1182,1203,1155,1237,1225,,,21,-48,82,-12,,,1.776649746,-3.990024938,7.0995671,-0.970088925
1557,2858,,,936,866,927,901,850,,,-70,61,-26,-51,,,-7.478632479,7.043879908,-2.804746494,-5.660377358
1558,1221,,,1939,1934,2003,2026,1962,,,-5,69,23,-64,,,-0.257864879,3.567735264,1.148277584,-3.15893386
1559,348,,,1006,897,1082,1123,1172,,,-109,185,41,49,,,-10.83499006,20.62430323,3.789279113,4.363312556
1560,1433,,,926,782,900,888,920,,,-144,118,-12,32,,,-15.55075594,15.08951407,-1.333333333,3.603603604
1561,1355,,,1337,1338,1647,1604,1595,,,1,309,-43,-9,,,0.074794316,23.0941704,-2.610807529,-0.561097257
1562,1396,,,841,892,917,943,943,,,51,25,26,0,,,6.064209275,2.802690583,2.835332606,0
1563,1483,,,1094,1102,1042,1133,1180,,,8,-60,91,47,,,0.731261426,-5.444646098,8.733205374,4.148278906
1564,2435,,,866,863,871,934,1095,,,-3,8,63,161,,,-0.346420323,0.926998841,7.233065442,17.23768737
1565,2136,,,840,884,945,979,1092,,,44,61,34,113,,,5.238095238,6.900452489,3.597883598,11.54239019
1566,722,,,1247,1125,1241,1493,1479,,,-122,116,252,-14,,,-9.783480353,10.31111111,20.30620467,-0.93770931
1567,420,,,1589,1502,1496,1639,1753,,,-87,-6,143,114,,,-5.475141598,-0.399467377,9.558823529,6.955460647
1568,1182,,,1142,1173,1187,1198,1202,,,31,14,11,4,,,2.714535902,1.193520887,0.926705981,0.333889816
1569,1288,,,859,869,913,890,920,,,10,44,-23,30,,,1.164144354,5.063291139,-2.519167579,3.370786517
1570,2123,,,1034,1030,964,1016,950,,,-4,-66,52,-66,,,-0.386847195,-6.40776699,5.394190871,-6.496062992
1571,1563,,,825,882,921,937,1016,,,57,39,16,79,,,6.909090909,4.421768707,1.737242128,8.431163287
1572,312,,,1015,1011,1095,881,973,,,-4,84,-214,92,,,-0.39408867,8.308605341,-19.543379,10.44267877
1573,1605,,,1005,973,1131,1213,1291,,,-32,158,82,78,,,-3.184079602,16.23843782,7.250221043,6.430338005
1574,1358,,,949,927,982,1041,1073,,,-22,55,59,32,,,-2.318229715,5.933117584,6.00814664,3.073967339
1575,830,,,983,994,1027,1088,1095,,,11,33,61,7,,,1.119023398,3.319919517,5.93962999,0.643382353
1576,1507,,,1397,1343,1298,1336,1373,,,-54,-45,38,37,,,-3.865425913,-3.350707372,2.927580894,2.769461078
1577,1528,,,1081,1182,1102,1128,1182,,,101,-80,26,54,,,9.34320074,-6.768189509,2.359346642,4.787234043
1578,1258,,,1331,1415,1456,1541,1520,,,84,41,85,-21,,,6.311044328,2.897526502,5.837912088,-1.36275146
1579,2146,,,887,953,901,942,1061,,,66,-52,41,119,,,7.440811725,-5.456453305,4.550499445,12.63269639
1580,2181,,,1137,1008,1195,1247,1237,,,-129,187,52,-10,,,-11.34564644,18.5515873,4.351464435,-0.801924619
1581,1439,,,1010,1120,1124,1097,1060,,,110,4,-27,-37,,,10.89108911,0.357142857,-2.402135231,-3.372835005
1582,1403,,,1227,1450,1484,1489,1692,,,223,34,5,203,,,18.17440913,2.344827586,0.336927224,13.63331095
1583,2844,,,1083,1147,1205,1242,1194,,,64,58,37,-48,,,5.909510619,5.056669573,3.070539419,-3.8647343
1584,1259,,,1160,1136,1353,1444,1438,,,-24,217,91,-6,,,-2.068965517,19.10211268,6.725794531,-0.415512465
1585,786,,,1036,1323,1305,1394,1338,,,287,-18,89,-56,,,27.7027027,-1.360544218,6.819923372,-4.017216643
1586,603,,,1066,977,1059,1066,1147,,,-89,82,7,81,,,-8.348968105,8.393039918,0.661000944,7.598499062
1587,1526,,,987,1024,1072,1098,1140,,,37,48,26,42,,,3.748733536,4.6875,2.425373134,3.825136612
1588,3088,,,1196,1293,1515,1583,1253,,,97,222,68,-330,,,8.110367893,17.16937355,4.488448845,-20.846494
1589,1263,,,834,861,897,947,1047,,,27,36,50,100,,,3.237410072,4.181184669,5.574136009,10.55966209
1590,2002,,,986,1115,983,1083,1101,,,129,-132,100,18,,,13.0831643,-11.83856502,10.17293998,1.662049861
1591,2232,,,1047,1095,1178,1152,900,,,48,83,-26,-252,,,4.584527221,7.579908676,-2.20713073,-21.875
1592,1921,,,1049,1068,1166,1194,1040,,,19,98,28,-154,,,1.811248808,9.176029963,2.401372213,-12.89782245
1593,2902,,,870,876,1021,1112,1139,,,6,145,91,27,,,0.689655172,16.55251142,8.912830558,2.428057554
1594,741,,,1243,1293,1202,1261,1285,,,50,-91,59,24,,,4.022526146,-7.037896365,4.908485857,1.903251388
1595,1402,,,1006,1051,1085,1175,1188,,,45,34,90,13,,,4.473161034,3.235014272,8.294930876,1.106382979
1596,1293,,,1178,1001,1209,1373,1382,,,-177,208,164,9,,,-15.02546689,20.77922078,13.56492969,0.655498908
1597,648,,,953,956,868,953,919,,,3,-88,85,-34,,,0.314795383,-9.205020921,9.792626728,-3.567681007
1598,1253,,,994,1047,1070,1075,1100,,,53,23,5,25,,,5.331991952,2.196752627,0.46728972,2.325581395
1599,466,,,1253,1176,1358,1409,1599,,,-77,182,51,190,,,-6.145251397,15.47619048,3.755522828,13.48474095
1600,512,,,1044,1036,1071,1055,1139,,,-8,35,-16,84,,,-0.766283525,3.378378378,-1.493930906,7.962085308
1601,723,,,1211,1255,1360,1427,1521,,,44,105,67,94,,,3.633360859,8.366533865,4.926470588,6.587245971
1602,536,,,1135,1126,1250,1286,1252,,,-9,124,36,-34,,,-0.792951542,11.01243339,2.88,-2.643856921
1603,1067,,,898,1066,1097,1135,1161,,,168,31,38,26,,,18.70824053,2.908067542,3.463992707,2.290748899
1604,2383,,,823,844,1025,1127,1168,,,21,181,102,41,,,2.55164034,21.44549763,9.951219512,3.63797693
1605,602,,,906,952,964,1021,985,,,46,12,57,-36,,,5.077262693,1.260504202,5.912863071,-3.525954946
1606,1423,,,1152,1134,1125,1225,1212,,,-18,-9,100,-13,,,-1.5625,-0.793650794,8.888888889,-1.06122449
1607,699,,,1253,1078,1038,924,908,,,-175,-40,-114,-16,,,-13.96648045,-3.710575139,-10.98265896,-1.731601732
1608,1508,,,1270,1336,1213,1204,1131,,,66,-123,-9,-73,,,5.196850394,-9.206586826,-0.741962077,-6.063122924
1609,544,,,1159,1059,1162,1137,1186,,,-100,103,-25,49,,,-8.628127696,9.726156752,-2.151462995,4.309586631
1610,2108,,,1231,1263,1353,1343,1247,,,32,90,-10,-96,,,2.599512591,7.125890736,-0.7390983,-7.148175726
1611,2325,,,1009,1004,1043,1035,1047,,,-5,39,-8,12,,,-0.495540139,3.884462151,-0.767018217,1.15942029
1612,1474,,,1250,1243,1193,1221,1239,,,-7,-50,28,18,,,-0.56,-4.022526146,2.347024308,1.474201474
1613,161,,,1396,1453,1558,1739,1786,,,57,105,181,47,,,4.083094556,7.22642808,11.61745828,2.702702703
1614,1495,,,866,772,842,875,897,,,-94,70,33,22,,,-10.85450346,9.067357513,3.919239905,2.514285714
1615,886,,,1171,1150,1241,1341,1450,,,-21,91,100,109,,,-1.793339026,7.913043478,8.058017728,8.128262491
1616,2334,,,910,904,847,889,936,,,-6,-57,42,47,,,-0.659340659,-6.305309735,4.958677686,5.286839145
1617,902,,,888,975,1002,1103,1140,,,87,27,101,37,,,9.797297297,2.769230769,10.07984032,3.354487761
1618,98,,,1448,1488,1470,1515,1567,,,40,-18,45,52,,,2.762430939,-1.209677419,3.06122449,3.432343234
1619,1216,,,1264,1392,1359,1402,1492,,,128,-33,43,90,,,10.12658228,-2.370689655,3.164091244,6.419400856
1620,2376,,,997,972,929,1019,980,,,-25,-43,90,-39,,,-2.507522568,-4.423868313,9.687836383,-3.827281649
1621,2135,,,749,746,766,828,816,,,-3,20,62,-12,,,-0.400534045,2.680965147,8.093994778,-1.449275362
1622,410,,,889,971,883,957,1120,,,82,-88,74,163,,,9.223847019,-9.062821833,8.380520951,17.03239289
1623,738,,,1218,1232,1269,1274,1278,,,14,37,5,4,,,1.149425287,3.003246753,0.394011032,0.313971743
1624,706,,,1191,1364,1407,1488,1603,,,173,43,81,115,,,14.52560873,3.152492669,5.756929638,7.728494624
1625,647,,,905,954,932,1029,1049,,,49,-22,97,20,,,5.414364641,-2.306079665,10.40772532,1.943634597
1626,2255,,,1147,1146,1218,1117,919,,,-1,72,-101,-198,,,-0.087183958,6.282722513,-8.29228243,-17.72605192
1627,1196,,,1192,1212,1313,1306,1298,,,20,101,-7,-8,,,1.677852349,8.333333333,-0.533130236,-0.612557427
1628,1354,,,910,981,1044,1247,1086,,,71,63,203,-161,,,7.802197802,6.422018349,19.44444444,-12.91098637
1629,379,,,1057,1145,1067,973,1187,,,88,-78,-94,214,,,8.325449385,-6.812227074,-8.809746954,21.9938335
1630,1256,,,964,981,982,1042,1116,,,17,1,60,74,,,1.763485477,0.101936799,6.109979633,7.101727447
1631,1767,,,847,880,928,933,943,,,33,48,5,10,,,3.896103896,5.454545455,0.538793103,1.071811361
1632,2714,,,1154,1190,1319,1179,1064,,,36,129,-140,-115,,,3.119584055,10.84033613,-10.61410159,-9.754028838
1633,1122,,,1028,1160,1256,1335,1248,,,132,96,79,-87,,,12.84046693,8.275862069,6.289808917,-6.516853933
1634,1367,,,1585,1737,1634,1751,1743,,,152,-103,117,-8,,,9.589905363,-5.929763961,7.160342717,-0.456881782
1635,798,,,1034,1088,1036,949,974,,,54,-52,-87,25,,,5.222437137,-4.779411765,-8.397683398,2.634351949
1636,1998,,,920,962,888,938,964,,,42,-74,50,26,,,4.565217391,-7.692307692,5.630630631,2.771855011
1637,1380,,,1043,1058,1021,1208,1389,,,15,-37,187,181,,,1.438159156,-3.497164461,18.31537708,14.98344371
1638,994,,,1216,1229,1209,1243,1180,,,13,-20,34,-63,,,1.069078947,-1.6273393,2.812241522,-5.068382944
1639,365,,,1026,956,1046,821,818,,,-70,90,-225,-3,,,-6.822612086,9.414225941,-21.51051625,-0.365408039
1640,1939,,,1186,1183,1136,1123,1138,,,-3,-47,-13,15,,,-0.252951096,-3.972950127,-1.144366197,1.335707925
1641,1424,,,1062,926,967,964,1003,,,-136,41,-3,39,,,-12.80602637,4.427645788,-0.310237849,4.045643154
1642,2320,,,885,915,954,953,1097,,,30,39,-1,144,,,3.389830508,4.262295082,-0.104821803,15.11017838
1643,790,,,1025,935,930,1075,1097,,,-90,-5,145,22,,,-8.780487805,-0.534759358,15.59139785,2.046511628
1644,279,,,1041,1038,1147,1102,1190,,,-3,109,-45,88,,,-0.288184438,10.50096339,-3.923278117,7.985480944
1645,611,,,1398,1386,1342,1462,1452,,,-12,-44,120,-10,,,-0.858369099,-3.174603175,8.941877794,-0.683994528
1646,1947,,,849,852,896,938,1065,,,3,44,42,127,,,0.35335689,5.164319249,4.6875,13.53944563
1647,1612,,,1182,1160,1180,1215,1116,,,-22,20,35,-99,,,-1.861252115,1.724137931,2.966101695,-8.148148148
1648,1382,,,1257,1352,1381,1455,1599,,,95,29,74,144,,,7.557677009,2.144970414,5.358435916,9.896907216
1649,387,,,1004,980,1040,1003,1040,,,-24,60,-37,37,,,-2.390438247,6.12244898,-3.557692308,3.6889332
1650,1908,,,889,929,961,1028,1137,,,40,32,67,109,,,4.49943757,3.444564047,6.971904266,10.60311284
1651,1899,,,885,952,930,988,980,,,67,-22,58,-8,,,7.570621469,-2.31092437,6.23655914,-0.809716599
1652,1803,,,1590,1625,1566,1692,1755,,,35,-59,126,63,,,2.201257862,-3.630769231,8.045977011,3.723404255
1653,626,,,1229,1252,1286,1337,1343,,,23,34,51,6,,,1.871440195,2.715654952,3.965785381,0.448765894
1654,1925,,,847,850,913,1032,998,,,3,63,119,-34,,,0.354191263,7.411764706,13.033954,-3.294573643
1655,2112,,,1079,1077,1113,1151,1031,,,-2,36,38,-120,,,-0.185356812,3.342618384,3.414195867,-10.42571677
1656,1455,,,1146,1270,1343,1260,1230,,,124,73,-83,-30,,,10.82024433,5.748031496,-6.180193596,-2.380952381
1657,1114,,,1583,1660,1510,1826,1645,,,77,-150,316,-181,,,4.864181933,-9.036144578,20.92715232,-9.91237678
1658,1733,,,952,988,882,971,1023,,,36,-106,89,52,,,3.781512605,-10.72874494,10.09070295,5.355303811
1659,1644,,,1140,1081,1163,1102,1139,,,-59,82,-61,37,,,-5.175438596,7.585568918,-5.24505589,3.35753176
1660,960,,,944,969,934,1026,988,,,25,-35,92,-38,,,2.648305085,-3.611971104,9.850107066,-3.703703704
1661,2277,,,980,950,883,952,1026,,,-30,-67,69,74,,,-3.06122449,-7.052631579,7.814269536,7.773109244
1662,1202,,,1546,1564,1643,1784,1838,,,18,79,141,54,,,1.164294955,5.051150895,8.581862447,3.02690583
1663,2949,,,1173,1113,1138,1122,1061,,,-60,25,-16,-61,,,-5.115089514,2.246181491,-1.405975395,-5.436720143
1664,367,,,987,850,893,941,904,,,-137,43,48,-37,,,-13.8804458,5.058823529,5.375139978,-3.931987248
1665,3090,,,1086,1073,1200,1254,1277,,,-13,127,54,23,,,-1.197053407,11.8359739,4.5,1.834130781
1666,299,,,1489,1445,1452,1459,1429,,,-44,7,7,-30,,,-2.955003358,0.484429066,0.482093664,-2.056202879
1667,2478,,,1301,1232,1268,1294,1116,,,-69,36,26,-178,,,-5.303612606,2.922077922,2.050473186,-13.75579598
1668,1223,,,833,876,938,938,1060,,,43,62,0,122,,,5.162064826,7.077625571,0,13.00639659
1669,865,,,1125,1203,1158,1121,1122,,,78,-45,-37,1,,,6.933333333,-3.740648379,-3.195164076,0.089206066
1670,1556,,,1043,871,1085,1084,1145,,,-172,214,-1,61,,,-16.49089166,24.56946039,-0.092165899,5.627306273
1671,567,,,800,818,904,954,922,,,18,86,50,-32,,,2.25,10.51344743,5.530973451,-3.354297694
1672,1479,,,1205,841,1063,1106,1044,,,-364,222,43,-62,,,-30.20746888,26.39714625,4.045155221,-5.605786618
1673,729,,,1021,1043,1077,1099,1089,,,22,34,22,-10,,,2.154750245,3.259827421,2.042711235,-0.909918107
1674,1334,,,730,751,767,791,696,,,21,16,24,-95,,,2.876712329,2.130492676,3.129074316,-12.01011378
